transaction_id,customer_id,product,quantity,price,date,category,city,shipping_method,discount
T5769,C059,Monitor,3,958.83,2025-03-05,Accessories,Chicago,Standard,0
T5770,C004,Laptop,1,1077.12,2025-03-04,Clothing,Seattle,Express,20
T5771,C169,Smartwatch,1,719.35,2025-03-03,Electronics,Los Angeles,Express,10
T5772,C103,Tablet,1,211.22,2025-03-07,Electronics,Los Angeles,Standard,5
T5773,C090,Tablet,1,1145.37,2025-03-05,Home Appliances,Chicago,Standard,0
T5774,C083,Smartphone,2,913.83,2025-03-07,Electronics,Chicago,Express,10
T5775,C156,Monitor,2,203.41,2025-03-05,Clothing,New York,Express,15
T5776,C053,Laptop,2,108.1,2025-03-04,Home Appliances,Los Angeles,Standard,0
T5777,C185,Headphones,1,570.7,2025-03-05,Clothing,Los Angeles,Standard,10
T5778,C099,Smartwatch,2,86.21,2025-03-07,Clothing,Los Angeles,Standard,15
T5779,C044,Keyboard,3,1199.74,2025-03-06,Home Appliances,San Francisco,Standard,20
T5780,C015,Headphones,3,1096.74,2025-03-01,Electronics,Chicago,Standard,15
T5781,C189,Monitor,2,560.1,2025-03-03,Home Appliances,Seattle,Standard,5
T5782,C064,Laptop,3,685.4,2025-03-02,Accessories,Miami,Standard,10
T5783,C027,Smartphone,3,1034.52,2025-03-07,Accessories,Los Angeles,Standard,20
T5784,C033,Headphones,2,1037.38,2025-03-01,Accessories,Boston,Standard,0
T5785,C182,Headphones,1,240.69,2025-03-02,Clothing,,Standard,0
T5786,C136,Smartphone,2,389.4,2025-03-07,,Chicago,Standard,5
T5787,C101,Tablet,2,604.62,2025-03-04,Accessories,New York,Standard,10
T5788,C132,Laptop,2,1023.41,2025-03-03,Accessories,Seattle,Standard,20
T5789,C199,Smartwatch,2,787.02,2025-03-05,Electronics,,Express,20
T5790,C197,Tablet,2,1084.81,2025-03-02,Clothing,Los Angeles,Express,20
T5791,C148,Laptop,3,466.37,2025-03-04,Electronics,Seattle,Standard,10
T5792,C066,Smartphone,3,972.02,2025-03-02,Electronics,San Francisco,Standard,5
T5793,C016,Laptop,1,740.69,2025-03-06,Home Appliances,San Francisco,Express,15
T5794,C068,Smartwatch,1,1014.64,2025-03-01,,New York,Standard,0
T5795,C031,Laptop,2,842.48,2025-03-03,,Los Angeles,Standard,15
T5796,C075,Monitor,1,1109.55,2025-03-07,Electronics,New York,Express,10
T5797,C066,Keyboard,3,153.2,2025-03-05,Electronics,Boston,Standard,20
T5798,C078,Headphones,1,334.41,2025-03-05,Home Appliances,,Standard,10
T5799,C092,Tablet,2,987.37,2025-03-02,Clothing,,Express,20
T5800,C196,Tablet,1,92.7,2025-03-04,Home Appliances,San Francisco,Standard,10
T5801,C093,Tablet,2,922.25,2025-03-01,Accessories,Seattle,Express,20
T5802,C134,Headphones,2,1052.82,2025-03-06,Electronics,,Express,0
T5803,C060,Headphones,1,171.1,2025-03-05,,San Francisco,Express,15
T5804,C131,Monitor,2,77.8,2025-03-06,Accessories,San Francisco,Express,5
T5805,C107,Smartphone,1,581.06,2025-03-05,,New York,Standard,10
T5806,C022,Smartwatch,2,531.93,2025-03-02,Accessories,San Francisco,Standard,20
T5807,C014,Smartphone,3,82.55,2025-03-01,Clothing,New York,Express,20
T5808,C183,Monitor,2,275.14,2025-03-03,Clothing,New York,Express,15
T5809,C103,Laptop,1,164.29,2025-03-06,Clothing,Boston,Express,20
T5810,C092,Laptop,1,958.93,2025-03-05,Home Appliances,New York,Express,5
T5811,C097,Smartwatch,3,163.65,2025-03-01,Home Appliances,Chicago,Standard,15
T5812,C097,Tablet,3,117.84,2025-03-02,,Miami,Express,20
T5813,C084,Smartphone,3,287.95,2025-03-03,Clothing,New York,Standard,10
T5814,C192,Laptop,1,616.41,2025-03-02,,,Standard,5
T5815,C087,Smartphone,1,431.7,2025-03-01,Accessories,San Francisco,Express,10
T5816,C034,Tablet,1,717.5,2025-03-02,Home Appliances,,Express,5
T5817,C104,Smartwatch,3,626.72,2025-03-02,,New York,Express,5
T5818,C165,Keyboard,2,1020.44,2025-03-06,,Chicago,Express,0
T5819,C049,Tablet,3,814.02,2025-03-06,Clothing,New York,Standard,15
T5820,C187,Monitor,1,202.24,2025-03-01,Electronics,Boston,Standard,5
T5821,C027,Keyboard,3,1174.6,2025-03-02,Electronics,Miami,Standard,5
T5822,C167,Smartphone,3,1119.18,2025-03-03,Electronics,Boston,Standard,0
T5823,C017,Laptop,2,912.79,2025-03-04,Electronics,Seattle,Express,10
T5824,C062,Smartwatch,1,714.9,2025-03-01,,Chicago,Standard,5
T5825,C049,Headphones,3,834.9,2025-03-04,Home Appliances,Miami,Express,5
T5826,C018,Monitor,1,425.94,2025-03-02,Accessories,Los Angeles,Express,15
T5827,C173,Smartwatch,2,1151.39,2025-03-04,,Boston,Standard,0
T5828,C093,Keyboard,2,710.86,2025-03-02,Accessories,San Francisco,Express,15
T5829,C147,Headphones,2,521.31,2025-03-02,Accessories,Los Angeles,Standard,20
T5830,C128,Headphones,1,198.42,2025-03-04,Home Appliances,,Express,5
T5831,C124,Keyboard,2,292.86,2025-03-07,Home Appliances,Boston,Express,15
T5832,C160,Monitor,1,999.56,2025-03-01,Electronics,Miami,Express,15
T5833,C199,Laptop,1,1183.87,2025-03-07,Accessories,New York,Standard,20
T5834,C026,Headphones,1,1078.26,2025-03-06,Clothing,Los Angeles,Standard,0
T5835,C130,Tablet,3,554.98,2025-03-07,Clothing,,Express,5
T5836,C159,Monitor,3,662.01,2025-03-02,Accessories,,Express,20
T5837,C087,Keyboard,3,829.31,2025-03-07,Electronics,Los Angeles,Express,20
T5838,C082,Tablet,1,817.1,2025-03-05,Clothing,Seattle,Standard,10
T5839,C177,Laptop,3,655.56,2025-03-01,Home Appliances,Boston,Express,15
T5840,C043,Keyboard,2,1152.84,2025-03-05,Electronics,Los Angeles,Express,10
T5841,C013,Smartwatch,1,382.36,2025-03-05,Electronics,Seattle,Express,20
T5842,C194,Keyboard,1,1144.67,2025-03-01,Electronics,Miami,Standard,0
T5843,C180,Headphones,3,244.64,2025-03-01,Electronics,New York,Express,15
T5844,C061,Smartphone,1,603.29,2025-03-04,Home Appliances,New York,Express,15
T5845,C133,Headphones,1,627.39,2025-03-07,Electronics,New York,Standard,10
T5846,C165,Keyboard,1,634.77,2025-03-07,Accessories,Los Angeles,Express,10
T5847,C189,Keyboard,1,824.57,2025-03-03,Home Appliances,San Francisco,Express,15
T5848,C070,Smartwatch,3,516.74,2025-03-02,Electronics,New York,Express,0
T5849,C199,Tablet,2,673.62,2025-03-07,Accessories,,Express,5
T5850,C136,Smartphone,1,969.01,2025-03-02,,Los Angeles,Express,20
T5851,C120,Keyboard,2,419.93,2025-03-04,Electronics,Boston,Express,15
T5852,C191,Smartphone,1,117.17,2025-03-05,Home Appliances,Seattle,Standard,15
T5853,C066,Monitor,1,1159.7,2025-03-05,Clothing,New York,Express,20
T5854,C192,Smartwatch,2,1049.53,2025-03-04,,Seattle,Express,15
T5855,C131,Tablet,2,1193.17,2025-03-04,,Seattle,Standard,20
T5856,C097,Tablet,1,600.86,2025-03-01,Home Appliances,Los Angeles,Express,0
T5857,C103,Tablet,1,1034.33,2025-03-01,Accessories,Boston,Express,20
T5858,C024,Smartwatch,2,663.38,2025-03-07,Clothing,San Francisco,Standard,5
T5859,C042,Smartphone,1,649.34,2025-03-06,,Los Angeles,Standard,5
T5860,C049,Laptop,2,650.31,2025-03-04,Home Appliances,Los Angeles,Standard,20
T5861,C133,Headphones,3,504.48,2025-03-02,Clothing,Seattle,Express,15
T5862,C156,Monitor,1,1066.57,2025-03-07,Clothing,Miami,Standard,0
T5863,C095,Smartphone,2,877.67,2025-03-07,Accessories,Seattle,Express,10
T5864,C102,Keyboard,3,917.99,2025-03-06,Electronics,Boston,Express,0
T5865,C146,Tablet,3,981.86,2025-03-07,Clothing,,Standard,5
T5866,C117,Smartwatch,1,1131.95,2025-03-07,Electronics,New York,Standard,15
T5867,C133,Headphones,2,182.93,2025-03-07,Electronics,Seattle,Express,15
T5868,C169,Monitor,1,807.12,2025-03-02,Clothing,Chicago,Express,10
T5869,C084,Smartwatch,1,147.62,2025-03-01,Accessories,Miami,Standard,20
T5870,C157,Tablet,2,621.33,2025-03-04,Clothing,New York,Standard,10
T5871,C095,Keyboard,1,82.99,2025-03-05,Clothing,Chicago,Standard,5
T5872,C082,Smartphone,1,1044.27,2025-03-05,Accessories,Seattle,Standard,15
T5873,C105,Laptop,2,536.31,2025-03-06,Accessories,Chicago,Express,10
T5874,C007,Monitor,3,245.62,2025-03-04,,Boston,Standard,5
T5875,C041,Keyboard,1,187.01,2025-03-01,Clothing,Chicago,Express,20
T5876,C055,Smartphone,2,575.97,2025-03-04,Accessories,,Express,10
T5877,C047,Headphones,3,1104.33,2025-03-04,Clothing,,Express,15
T5878,C081,Tablet,3,251.59,2025-03-06,Electronics,,Express,15
T5879,C167,Smartphone,2,281.53,2025-03-02,Clothing,Boston,Express,20
T5880,C045,Tablet,2,430.77,2025-03-06,Home Appliances,,Express,10
T5881,C090,Keyboard,1,61.39,2025-03-02,Electronics,San Francisco,Express,5
T5882,C121,Smartwatch,3,645.21,2025-03-02,Electronics,Chicago,Express,0
T5883,C074,Keyboard,1,635.44,2025-03-07,Accessories,Los Angeles,Standard,20
T5884,C017,Monitor,1,517.55,2025-03-06,Clothing,Los Angeles,Express,0
T5885,C006,Smartphone,1,84.23,2025-03-04,Electronics,Chicago,Standard,10
T5886,C117,Smartwatch,2,911.82,2025-03-04,Electronics,San Francisco,Standard,10
T5887,C191,Laptop,1,171.79,2025-03-05,Accessories,San Francisco,Express,5
T5888,C082,Tablet,2,500.16,2025-03-02,Accessories,Seattle,Standard,0
T5889,C061,Laptop,2,236.92,2025-03-04,Clothing,Chicago,Express,10
T5890,C040,Laptop,3,892.6,2025-03-05,Accessories,San Francisco,Express,20
T5891,C026,Smartwatch,1,237.1,2025-03-07,,Miami,Express,5
T5892,C145,Smartphone,1,817.31,2025-03-05,Accessories,,Standard,20
T5893,C124,Laptop,3,949.75,2025-03-03,Electronics,Los Angeles,Express,0
T5894,C139,Smartwatch,3,1180.96,2025-03-04,Accessories,Miami,Express,0
T5895,C057,Smartphone,3,551.96,2025-03-01,Clothing,Boston,Express,20
T5896,C001,Smartwatch,1,971.06,2025-03-02,Electronics,Boston,Express,10
T5897,C166,Headphones,3,950.65,2025-03-01,Accessories,New York,Express,15
T5898,C045,Laptop,2,955.17,2025-03-07,Accessories,San Francisco,Standard,20
T5899,C140,Keyboard,2,867.39,2025-03-03,,,Standard,20
T5900,C036,Headphones,3,895.59,2025-03-03,Electronics,Boston,Standard,20
T5901,C104,Headphones,2,85.33,2025-03-07,Electronics,Seattle,Express,10
T5902,C074,Smartwatch,1,742.9,2025-03-02,Electronics,Boston,Standard,5
T5903,C199,Tablet,1,855.11,2025-03-04,Clothing,Los Angeles,Standard,5
T5904,C005,Smartphone,3,684.95,2025-03-05,Accessories,Seattle,Standard,20
T5905,C184,Smartphone,1,414.24,2025-03-02,Home Appliances,,Express,0
T5906,C167,Keyboard,1,453.14,2025-03-02,Accessories,,Express,15
T5907,C052,Headphones,2,162.13,2025-03-04,Electronics,San Francisco,Standard,10
T5908,C167,Headphones,1,182.76,2025-03-07,Home Appliances,Miami,Standard,0
T5909,C083,Tablet,3,482.49,2025-03-01,Home Appliances,Boston,Standard,10
T5910,C122,Laptop,2,884.31,2025-03-06,Electronics,Los Angeles,Express,0
T5911,C165,Headphones,3,923.96,2025-03-04,Clothing,Los Angeles,Express,20
T5912,C033,Laptop,1,494.91,2025-03-04,Accessories,New York,Express,5
T5913,C044,Keyboard,1,318.55,2025-03-02,Accessories,San Francisco,Express,20
T5914,C146,Monitor,2,107.8,2025-03-05,,,Standard,0
T5915,C097,Monitor,2,313.2,2025-03-01,Electronics,Miami,Standard,0
T5916,C182,Smartwatch,2,495.42,2025-03-01,Accessories,Los Angeles,Express,5
T5917,C091,Tablet,1,535.7,2025-03-04,Home Appliances,Los Angeles,Express,15
T5918,C063,Smartwatch,3,1164.35,2025-03-06,Electronics,Chicago,Standard,0
T5919,C045,Smartwatch,1,307.35,2025-03-05,Clothing,San Francisco,Express,0
T5920,C186,Keyboard,3,250.08,2025-03-06,Electronics,Boston,Standard,20
T5921,C081,Tablet,1,852.6,2025-03-07,Accessories,New York,Express,10
T5922,C067,Keyboard,1,1005.4,2025-03-07,Home Appliances,Seattle,Standard,10
T5923,C083,Monitor,1,657.03,2025-03-07,Accessories,,Standard,0
T5924,C132,Keyboard,1,611.36,2025-03-06,Clothing,Los Angeles,Express,0
T5925,C011,Laptop,3,257.95,2025-03-04,Home Appliances,Chicago,Standard,15
T5926,C175,Headphones,3,1017.93,2025-03-02,,New York,Express,15
T5927,C134,Keyboard,2,89.72,2025-03-04,Home Appliances,Miami,Standard,20
T5928,C080,Keyboard,1,1081.74,2025-03-07,,San Francisco,Standard,20
T5929,C081,Keyboard,1,351.27,2025-03-01,Clothing,Seattle,Standard,5
T5930,C098,Laptop,3,1129.27,2025-03-02,Clothing,San Francisco,Standard,10
T5931,C061,Laptop,3,555.07,2025-03-02,Clothing,Boston,Standard,15
T5932,C123,Tablet,2,912.16,2025-03-01,,San Francisco,Express,5
T5933,C014,Tablet,3,973.51,2025-03-07,Clothing,New York,Standard,0
T5934,C029,Laptop,2,451.58,2025-03-03,,Miami,Standard,0
T5935,C014,Tablet,2,575.52,2025-03-07,Electronics,Los Angeles,Express,5
T5936,C036,Headphones,1,368.99,2025-03-01,Accessories,Seattle,Express,20
T5937,C186,Smartphone,2,871.62,2025-03-04,Clothing,San Francisco,Express,15
T5938,C104,Monitor,1,1138.04,2025-03-06,Home Appliances,Miami,Express,5
T5939,C016,Keyboard,1,929.79,2025-03-03,Home Appliances,,Express,10
T5940,C167,Laptop,3,1026.16,2025-03-04,Accessories,New York,Express,10
T5941,C045,Laptop,3,410.15,2025-03-01,Clothing,,Standard,5
T5942,C189,Smartwatch,2,699.18,2025-03-06,Electronics,Boston,Express,20
T5943,C158,Smartphone,3,615.33,2025-03-03,Home Appliances,Los Angeles,Express,15
T5944,C193,Headphones,1,1147.81,2025-03-02,Accessories,New York,Express,20
T5945,C111,Smartphone,1,806.2,2025-03-05,,Los Angeles,Express,20
T5946,C089,Headphones,1,489.44,2025-03-07,Clothing,Los Angeles,Express,20
T5947,C029,Monitor,2,57.51,2025-03-03,Electronics,Boston,Express,10
T5948,C051,Laptop,1,818.94,2025-03-03,Home Appliances,San Francisco,Standard,5
T5949,C067,Laptop,1,193.88,2025-03-06,Accessories,Los Angeles,Standard,0
T5950,C159,Headphones,1,432.27,2025-03-03,Clothing,Chicago,Express,20
T5951,C051,Smartphone,3,717.65,2025-03-05,,New York,Standard,0
T5952,C115,Keyboard,1,771.5,2025-03-02,Home Appliances,New York,Express,10
T5953,C140,Smartwatch,2,1137.23,2025-03-06,Home Appliances,Seattle,Standard,0
T5954,C140,Laptop,3,855.41,2025-03-01,Accessories,Seattle,Standard,15
T5955,C072,Monitor,2,164.4,2025-03-05,Accessories,Chicago,Express,15
T5956,C175,Laptop,3,1047.97,2025-03-04,,New York,Express,0
T5957,C019,Laptop,1,1032.59,2025-03-01,Home Appliances,Miami,Standard,5
T5958,C110,Smartphone,1,205.15,2025-03-03,Accessories,New York,Standard,20
T5959,C077,Smartphone,1,806.88,2025-03-05,Electronics,New York,Standard,20
T5960,C160,Monitor,1,937.31,2025-03-04,,San Francisco,Express,20
T5961,C001,Tablet,3,773.89,2025-03-06,Accessories,Miami,Standard,0
T5962,C077,Laptop,2,690.05,2025-03-01,,,Express,0
T5963,C061,Tablet,1,788.19,2025-03-05,Home Appliances,San Francisco,Standard,10
T5964,C039,Laptop,3,1163.72,2025-03-02,Clothing,Seattle,Standard,20
T5965,C112,Keyboard,1,305.17,2025-03-03,Electronics,,Standard,10
T5966,C179,Smartphone,1,748.95,2025-03-06,Clothing,Chicago,Standard,5
T5967,C067,Laptop,1,159.34,2025-03-03,,New York,Express,15
T5968,C114,Laptop,3,775.61,2025-03-05,,San Francisco,Express,15
T5969,C091,Keyboard,3,317.4,2025-03-01,,Chicago,Express,20
T5970,C063,Tablet,3,791.69,2025-03-07,Accessories,San Francisco,Standard,15
T5971,C129,Tablet,2,711.14,2025-03-05,Clothing,Miami,Standard,15
T5972,C061,Keyboard,3,190.42,2025-03-02,,Chicago,Express,15
T5973,C093,Smartphone,3,1131.41,2025-03-02,Clothing,Boston,Standard,20
T5974,C097,Monitor,1,53.28,2025-03-06,Clothing,Boston,Express,5
T5975,C130,Headphones,1,469.02,2025-03-03,Clothing,,Standard,15
T5976,C119,Laptop,3,820.5,2025-03-06,Clothing,Boston,Standard,10
T5977,C011,Smartwatch,3,248.76,2025-03-07,Accessories,Seattle,Standard,10
T5978,C198,Keyboard,2,547.11,2025-03-03,,Seattle,Express,5
T5979,C195,Tablet,2,1139.35,2025-03-03,Electronics,Seattle,Express,20
T5980,C021,Keyboard,3,987.76,2025-03-02,Clothing,Boston,Standard,20
T5981,C082,Smartphone,3,557.82,2025-03-06,Clothing,Chicago,Express,20
T5982,C026,Headphones,1,719.23,2025-03-02,Electronics,Seattle,Standard,20
T5983,C187,Keyboard,1,1177.25,2025-03-02,Accessories,Seattle,Standard,20
T5984,C074,Smartwatch,3,1027.0,2025-03-01,Accessories,Boston,Express,20
T5985,C108,Smartwatch,2,1006.52,2025-03-01,,San Francisco,Express,0
T5986,C059,Keyboard,1,673.14,2025-03-03,Electronics,San Francisco,Express,20
T5987,C114,Smartwatch,1,551.77,2025-03-05,Accessories,Chicago,Standard,5
T5988,C095,Headphones,3,379.59,2025-03-03,,Chicago,Express,0
T5989,C027,Smartphone,1,249.68,2025-03-05,Electronics,Los Angeles,Standard,5
T5990,C078,Keyboard,3,1131.1,2025-03-01,Electronics,,Standard,10
T5991,C106,Tablet,3,487.94,2025-03-05,Home Appliances,San Francisco,Express,15
T5992,C168,Monitor,3,922.64,2025-03-01,,Chicago,Express,5
T5993,C173,Laptop,3,740.01,2025-03-04,,Miami,Express,0
T5994,C133,Laptop,1,616.83,2025-03-03,,Boston,Express,20
T5995,C194,Monitor,3,642.62,2025-03-07,Home Appliances,San Francisco,Express,10
T5996,C052,Smartphone,1,144.57,2025-03-05,Home Appliances,Miami,Standard,20
T5997,C118,Keyboard,3,673.53,2025-03-07,Clothing,New York,Standard,0
T5998,C074,Headphones,3,79.28,2025-03-02,,Miami,Standard,0
T5999,C043,Smartwatch,2,1133.61,2025-03-04,Clothing,New York,Express,15
T6000,C114,Tablet,1,1128.22,2025-03-05,Clothing,,Standard,10
T6001,C029,Headphones,3,112.76,2025-03-07,,New York,Express,15
T6002,C189,Smartwatch,3,74.24,2025-03-03,,Seattle,Express,0
T6003,C179,Smartwatch,2,721.56,2025-03-02,Electronics,Los Angeles,Express,10
T6004,C052,Headphones,1,1021.0,2025-03-02,Clothing,San Francisco,Standard,0
T6005,C098,Monitor,3,433.12,2025-03-01,Clothing,Seattle,Express,10
T6006,C004,Tablet,2,133.17,2025-03-07,Electronics,Seattle,Express,0
T6007,C049,Laptop,3,1009.94,2025-03-03,Accessories,Chicago,Standard,5
T6008,C184,Monitor,2,778.34,2025-03-07,Accessories,San Francisco,Standard,15
T6009,C039,Monitor,2,495.1,2025-03-07,Accessories,Boston,Standard,5
T6010,C029,Smartphone,3,1009.83,2025-03-01,,Seattle,Standard,20
T6011,C146,Smartwatch,2,904.73,2025-03-04,Accessories,Boston,Standard,15
T6012,C101,Headphones,3,843.48,2025-03-05,Electronics,Miami,Standard,5
T6013,C072,Tablet,3,274.12,2025-03-03,Accessories,Chicago,Express,20
T6014,C091,Monitor,3,701.26,2025-03-02,Accessories,Chicago,Standard,15
T6015,C150,Smartphone,2,1119.94,2025-03-01,Electronics,Miami,Express,20
T6016,C138,Smartphone,2,1184.21,2025-03-06,,San Francisco,Express,10
T6017,C149,Laptop,3,211.7,2025-03-07,,New York,Express,15
T6018,C167,Keyboard,2,528.27,2025-03-05,Home Appliances,Chicago,Standard,5
T6019,C161,Tablet,2,258.57,2025-03-04,Clothing,Seattle,Standard,10
T6020,C121,Smartwatch,1,464.02,2025-03-07,Clothing,Los Angeles,Standard,10
T6021,C122,Keyboard,2,920.46,2025-03-01,Clothing,Miami,Standard,5
T6022,C115,Smartphone,2,949.44,2025-03-05,Electronics,,Standard,5
T6023,C151,Tablet,1,520.39,2025-03-06,,Seattle,Standard,5
T6024,C110,Headphones,3,659.9,2025-03-01,,Seattle,Express,5
T6025,C003,Smartphone,3,1127.72,2025-03-03,Clothing,Seattle,Standard,10
T6026,C090,Smartphone,1,1029.69,2025-03-05,Clothing,Miami,Standard,20
T6027,C155,Tablet,1,845.19,2025-03-05,Home Appliances,,Express,5
T6028,C026,Smartphone,2,308.21,2025-03-04,Home Appliances,Seattle,Express,15
T6029,C083,Smartphone,2,984.91,2025-03-02,Electronics,Boston,Express,5
T6030,C032,Monitor,2,777.34,2025-03-01,Accessories,Chicago,Express,10
T6031,C154,Headphones,1,606.54,2025-03-02,,Miami,Express,0
T6032,C183,Headphones,1,304.43,2025-03-01,Accessories,Seattle,Standard,5
T6033,C174,Smartphone,2,922.56,2025-03-05,Electronics,Seattle,Express,0
T6034,C160,Smartwatch,2,828.07,2025-03-06,Accessories,San Francisco,Standard,5
T6035,C200,Monitor,2,543.95,2025-03-05,Clothing,New York,Standard,15
T6036,C071,Smartwatch,2,174.04,2025-03-04,Electronics,Seattle,Express,20
T6037,C182,Laptop,2,110.22,2025-03-01,Electronics,,Express,5
T6038,C121,Smartwatch,2,881.17,2025-03-06,Home Appliances,New York,Express,0
T6039,C124,Laptop,3,841.99,2025-03-07,Electronics,New York,Express,15
T6040,C095,Tablet,3,1094.44,2025-03-04,Home Appliances,San Francisco,Standard,0
T6041,C190,Tablet,3,97.52,2025-03-02,Clothing,Miami,Standard,20
T6042,C178,Headphones,1,881.11,2025-03-06,Clothing,Miami,Standard,0
T6043,C041,Laptop,2,61.74,2025-03-02,Electronics,Boston,Standard,0
T6044,C161,Smartwatch,2,197.87,2025-03-04,Home Appliances,Boston,Express,10
T6045,C169,Smartwatch,1,378.08,2025-03-01,,San Francisco,Standard,20
T6046,C199,Keyboard,1,784.97,2025-03-07,Accessories,Los Angeles,Standard,20
T6047,C159,Smartwatch,1,877.42,2025-03-03,,,Standard,5
T6048,C117,Laptop,2,521.18,2025-03-07,Accessories,Miami,Standard,10
T6049,C047,Headphones,3,509.07,2025-03-02,Home Appliances,Seattle,Express,10
T6050,C195,Keyboard,2,740.92,2025-03-02,,,Standard,5
T6051,C128,Monitor,3,179.08,2025-03-05,Home Appliances,,Express,15
T6052,C003,Keyboard,3,1171.95,2025-03-01,Accessories,Seattle,Standard,5
T6053,C011,Monitor,1,782.92,2025-03-02,,Miami,Standard,5
T6054,C186,Headphones,3,224.03,2025-03-01,,Seattle,Express,10
T6055,C183,Smartwatch,3,102.54,2025-03-02,Electronics,Miami,Express,5
T6056,C065,Keyboard,1,1067.38,2025-03-07,,Boston,Standard,15
T6057,C067,Laptop,3,748.79,2025-03-06,Clothing,San Francisco,Express,10
T6058,C117,Laptop,1,812.76,2025-03-02,Home Appliances,Miami,Standard,15
T6059,C111,Tablet,1,749.08,2025-03-05,Electronics,Seattle,Express,20
T6060,C168,Tablet,2,1019.22,2025-03-07,Accessories,San Francisco,Express,15
